ID;CODE;DRUG-GENERIC1;CONNECTOR1;CATEGORY;CONNECTOR2;CONNECTOR3;OPTIONAL CONNECTOR1;with…..;OPTIONAL CONNECTOR2;CONNECTOR4;FORMULA;CONNECTOR5;DRUG-GENERIC2;CONNECTOR6;COUNTRY;CONNECTOR7;NAMES-TRADE;NAMES-OLD;CONNECTOR8;TEXT for HOW IT MIGHT WORK;REFERENCE1;REFERENCE;COMBINATION_new;DEPOT1_new;DEPOT2_new;COMBINATION;DEPOT1;DEPOT2;Drug-generic (with additions);;;
181;A.III.19 ;Remoxipride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;(-)-(S)-3-bromo-N-[(1-ethyl-2-pyrrolidinyl)methyl]-2,6- dimethoxybenzamide;. ;Remoxipride; has been marketed or used in ;Denmark, Austria, Finland, Netherlands, Sweden, IcelandFrance, Belgium, Italy; under the trade or premarketing names of ;Roxiam;NM: Roxiam Astra, DK, A, FIN, NL, SWE: SR caps. 50mg (only in SWE), 75mg (not in NL), SR caps 150mg (300mg only in NL and SWE) - mixt. 25mg/ml - amps. 200mg/ml. NM: Roxiam Astra, UK: caps. 150mg, 300mg NM: Roxiam Astra, ICL: caps. 150mg - amps. 200mg/ml - mixt. 25mg/ml NM: Roxiam Astra, F: not launched NM: Roxiam Astra Pharmaceutica, B - Astra Chemicals: caps. 150mg, 300mg NM: Roxiam Zambeletti, ITA: caps.75mg, 150mg NM: Remidon Bracco, ITA: caps.75mg, 150mg;. ;Preferential D receptor antagonist. Studied in the treatment of schizophrenia. Some cases of 2 aplastic anemia reported. Dosage 60 to 300 mg/day. Plasma half-life in steady state about 7½ hours. The product has been world-wide withdrawn but remains available for named-patient and for compassionate use.;Astra's Roxiam hits toxicity troubles~Marketletter~~1993~November 8(18)~# Keks N, McGrath J, Lambert T, Catts S, Vaddadi K, Burrows G, et al.~The Australian multicentre double-blind comparative study of remoxipride and thioridazine in schizophrenia~Acta psychiatrica Scandinavica~1994~90(5)~358-65# Lambert T, Keks N, McGrath J, Catts S, Hustig H, Vaddadi K, et al.~Remoxipride versus thioridazine in the treatment of first episodes of schizophrenia in drug?naive patients: A case for specific, low potency D2 antagonists~Human Psychopharmacology: Clinical and Experimental~1995~10(6)~455-60;Astra's Roxiam hits toxicity troubles. Marketletter, November 8, 1993: 18 - Ramsayer T, Gallhofer B: Remoxipride versus haloperidol in healthy volunteers: Psychometric performance and subjective tolerance profile. Int Clin Psychopharmacol 10/1: 31-37, 1995 - Keks N, McGrath J, Lambert T & al: The Australian multicenter double-blind comparative study of remoxipride and thioridazine in schizophrenia. Acta Psychiatr Scand 90/5: 358-365, 1994 - Lambert T, Keks N, McGrath J & al: Remoxipride versus thioridazine in the treatment of first episode of schizophrenia in drug-naive patients: a case for specific, low potency D antagonists. Hum Psychopharmacol 10/6:455-460, 1995. 2;;;;;;;remoxipride (A 33.547 FLA 731);;;
182;A.III.19 ;Veralipride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;5-sulfamoyl-2, 3-dimethoxy-N-[(1-(2-propenyl)-2- pyrrolidinyl)methyl]benzamide;. ;Veralipride; has been marketed or used in ;Belgium, France, Spain, Italy; under the trade or premarketing names of ;Agréal, Agradil, Veralipril;NM: Agréal Synthélabo, B, F - Delagrange, ESP: caps. 100mg NM: Agradil La Farmaco Chimica, ITA: tabs.100mg NM: Veralipril Midy, ITA: tabs. 100mg;. ;Antidopaminergic and antigonadotrophic effects. Also neuroleptic-like properties. Pharmacokinetic studies. Mean elimination half-life about 4 hours.;Iruela LM, Caballero L, Ibanez-Rojo V, Palanca I~Panic-like symptoms after veralipride withdrawal~The Journal of clinical psychiatry~1993~54(12)~488-9# Masmoudi K, Decocq G, Chetaille E, Rosa A, Mizon JP, Andrejak M~[Extrapyramidal disorders induced by veralipride (Agreal). Apropos of 5 cases]~Therapie~1995~50(5)~451-4;Iruela LM, Caballero L, Hamez-Rojo V, Palanca I: Panic-like symptoms after veralipride withdrawal. J Clin Psychiatry 54(12): 488-489, 1993 - Masmoudi K, Decocq G, Chetaille E: Extrapyramidal side effects of veralipride: Five cases. Therapie 50/5: 451-454, 1995.;;;;;;;veralipride;;;
183;A.III.19 ;Zacopride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;4-amino-5-chloro-N-3-quinuclidinyl-o-anisamide (as (E)-2- butenedioate = fumarate);. ;Zacopride; has been marketed or used in ;United States of America; under the trade or premarketing names of ;AHR 11.190;NM: AHR 11.190 A.H. Robins, USA;. ;Antiemetic agent. Highly selective 5-HT binding sites 3 antagonist (about 10-fold more potent than ondansetron). Nonspecific neuroleptic activity and potential anxiolytic effects anticipated. Clinical trials in anxiety and schizophrenia. Development apparently N H2 N C CH2 NH C OCH3 Cl NH2 H3C CH3 O discontinued at phase II clinical trials.;McNeish CS, Svingos AL, Hitzemann R, Strecker RE~The 5-HT3 antagonist zacopride attenuates cocaine-induced increases in extracellular dopamine in rat nucleus accumbens~Pharmacology, biochemistry, and behavior~1993~45(4)~759-63# Ansseau M, Pitchot W, Gonzalez Moreno A~Anxiolytic activity of single doses of the 5-HT3 antagonist zacopride~European Neuropsychopharmacology~1994~4(3)~355;McNeish CS, Svingos AL, Hitzemann R, Strecker RE: The 5-HT antagonist zacopride attenuates 3 cocaine-induced increases in extracellular dopamine in rat nucleus accumbens. Pharmacol Biochem Behav 45(4): 759-763, 1993 - Ansseau M, Pitchot W, Gonzalez Moreno A: Anxiolytic activity of single doses of the 5-HT antagonist zacopride. Eur Neuropsychopharmacol 4/3: 355 (abst P2-24), 1994 - Moreno 3 AG, Pitchot W, Ansseau M: Placebo-controlled study of the anxiolytic activity of a single dose of zacopride among in patients with generalized anxiety disorder. Eur Psychiatry 9 (suppl 1): 87S, 1994.;;;;;;;zacopride;;;
184;A.III.19 ;Prideperone;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;N-[2-(4-(p-fluorobenzoyl)piperidino)ethyl]-2-methoxy benzamide-5-carbonitrile;. ;Prideperone; has been marketed or used in ;Switzerland; under the trade or premarketing names of ;CGP 19.736 A;NM: CGP 19.736 A Novartis (Ciba-Geigy, CH);. ;Preliminary pharmacological investigations. According to animal studies potential neuroleptic compound. So far insufficient data.;Suppl to WHO Chronicle~Prideperone~~1985~39(4)~15;Prideperone. Suppl WHO Chronicle vol 39(4): 15, 1985.;;;;;;;prideperone;;;
185;A.III.19 ;Dazopride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;4-amino-5-chloro-N-(1,2-diethyl-4-pyrazolidinyl)-oanisamide Potential neuroleptic. Antiemetic properties. Studied in the management of gastrointestinal disturbances.;. ;Dazopride; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;;Costall B, Domeney AM, Gunning SJ, Kelly ME, Naylor RJ, Nohria V, et al.~The action of dazopride to enhance gastric emptying and block emesis~Neuropharmacology~1987~26(7A)~669-77;Costall B, Domeney AM, Gunning SJ, et al: The action of dazopride to enhance gastric emptying and block emesis. Neuropharmacology 26(7A): 669-677, 1987.;;;;;;;dazopride;;;
186;A.III.19 ;Iodosulpride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;N-[-1-cyclopropylmethyl-2-pyrrolidinyl) methyl]-5-ethyl sulfonyl-4-iodo-2-methoxybenzamide;. ;Iodosulpride; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;Highly sensitive and selective ligand for dopamine D 2 receptors. Putative neuroleptic agent.;Sales N, Martres MP, Bouthenet ML, Schwartz JC~Ontogeny of dopaminergic D-2 receptors in the rat nervous system: characterization and detailed autoradiographic mapping with [125I]iodosulpride~Neuroscience~1989~28(3)~673-700#Rognan D, Sokoloff P, Mann A, Martres MP, Schwartz JC, Costentin J, et al.~Optically active benzamides as predictive tools for mapping the dopamine D2 receptor~European journal of pharmacology~1990~189(1)~59-70;Sales N, Martres MP, Bouthenet ML: Ontogeny of dopaminergic D receptors in the rat nervous system: characterization and 2 detailed autoradiographic mapping with [ I] iodosulpride. Neurosci 28: 673-700, 1989 - Rognan D, 125 Sokoloff P, Mann P, et al: Optically active benzamides as protective tools for mapping the dopamine D 2 receptor. Eur J Pharmacol. Mol Pharmacol Sect 189: 59-70, 1990.;;;;;;;iodosulpride;;;
187;A.III.19 ;Tiapride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;N-[2-(diethylamino)ethyl]-5-methylsulfonyl-o-anisamide HCl;. ;Tiapride; has been marketed or used in ;France, Switzerland, Belgium, Greece, Germany, Austria, ItalyPortugal, Spain; under the trade or premarketing names of ;Tiapridal, Tiapridex, Delpral, Equilium, Italprid, Luxoben, Normagit, Sereprile, Tiapride, Tiaprizal;NM: Tiapridal Synthélabo , F, CH, B - Delagrange GR, PORT- Lorex Synthélabo NL:tabs. 100mg - amps. 100mg/2ml NM: Tiapridex Synthelabo, BRD: tabs. 100mg - amps. 100mg/2ml NM: Delpral Byk, A: tabs. 100mg - amps. 100mg/2ml NM: Equilium Fumouze, F: tabs. 100mg - amps. 100mg/2ml NM: Italprid Teofarma, ITA: tabs. 100mg - amps.100mg/2ml NM: Luxoben Asta Medica, ITA: tabs. 100mg NM: Normagit Fidelis, PORT: sol. NM: Sereprile Synthelabo, ITA: tabs. 100mg - amps. 100mg/2ml NM: Tiapride Panpharma, F - Delagrange, ESP: same as Tiapridal NM: Tiaprizal Delagrange, ESP: tabs. 100mg - amps.100mg/2ml - sol.12mg/ml (=24drops);. ;Dopamine D antagonist. Promoted as 'visceral neuromodulator'. Reports on the treatment of 2 alcoholism, chorea, pain conditions, parkinsonism, nausea, mood disturbances and tardive dyskinesia. Studied in the management of cognitive dysfunction in the elderly. Significant analgesic effects. Elimination half-life 3 to 4 hours.;Bukatina E, Grigoriyeva I, Smirnov O~Tiapride with senile psychoses. The effect on negative symptoms of schizophrenia~European Neuropsychopharmacology~1994~4(3)~389# Peters DH, Faulds D~Tiapride. A review of its pharmacology and therapeutic potential in the management of alcohol dependence syndrome~Drugs~1994~47(6)~1010-32# Shaw GK, Waller S, Majumdar SK, Alberts JL, Latham CJ, Dunn G~Tiapride in the prevention of relapse in recently detoxified alcoholics~The British journal of psychiatry : the journal of mental science~1994~165(4)~515-23;Bukatina EE, Grigoriyeva IV, Smirnov OR: Tiapride with senile psychosis. The effect on negative symptoms of schizophrenia. Neuropsychopharmacology 4/3: 390 (abst P-3-33), 1994 - Peters DH, Faulds D: Tiapride: A review of its pharmacology and therapeutic potential in the management of alcohol dependence syndrome. Drugs 47/6: 1010-1032, 1994 - Shaw GK, Waller S, Majumdar Sk & al: Tiapride in the prevention of relapse in recently detoxified alcoholics. Br J Psychiatry 165/OCT: 515-523, 1994.;;;;;;;tiapride;;;
188;A.III.19 ;Mosapride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;4-amino-5-chloro-2-ethoxy-H-[[4-(p-fluorobenzyl)-2- morpholinyl]methyl] benzamide;. ;Mosapride; has been marketed or used in ;Japan; under the trade or premarketing names of ;AS 4370;NM: AS 4370 (Dainippon, JPN);. ;Pharmacological studies suggest potent gastrokinetic activity without dopamine D receptor antagonist effects. 5-HT agonist. 2 4 Steady state after 2 days of multiple administration.;Sakashita M, Yamaguchi T, Miyazaki H, Sekine Y, Nomiyama T, Tanaka S, et al.~Pharmacokinetics of the gastrokinetic agent mosapride citrate after single and multiple oral administrations in healthy subjects~Arzneimittel-Forschung~1993~43(8)~867-72#Sakashita M, Mizuki Y, Hashizume T, Yamaguchi T, Miyazaki H, Sekine Y~Pharmacokinetics of the gastrokinetic agent mosapride citrate after intravenous and oral administrations in rats~Arzneimittel-Forschung~1993~43(8)~859-63;Sakashita M, Yamaguchi T, Miyazaki H & al: Pharmacokinetics of the gastrokinetic agent mosapride citrate after single and multiple oral administration in healthy subjects. Arzneim Forsch 43(8): 867-872, 1993 - Sakashita M, Mizuki Y, Hashizume T & al: Pharmacokinetics of the gastrokinetic agent masopride citrate after intravenous and oral administrations in rats. Arzneim Forsch 43(8): 859-863, 1993.;;;;;;;mosapride;;;
189;A.III.19 ;Batanopride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;(±)-4-amino-5-chloro-N-[2-(diethylamino) ethyl]-2-[(1- methylacetonyl)oxy]benzamide;. ;Batanopride; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;Antiemetic agent. No psychotropic properties reported. Development apparently discontinued.;WHO Drug Information~~~1989~3(2)~88# King GL, Landauer MR~Effects of zacopride and BMY25801 (batanopride) on radiation-induced emesis and locomotor behavior in the ferret~The Journal of pharmacology and experimental therapeutics~1990~253(3)~1026-33;WHO Drug Information 3(2): 88, 1989 - King GL, Landauer MR: Effects of zacopride and BMY 25801 (batanopride) on radiationinduced emesis and locomotor behavior in the ferret. J Pharmacol Exp Ther 253: 1026-1033, 1990.;;;;;;;batanopride (BMY 25.801);;;
190;A.III.19 ;LY 104.119;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;[R-(R,S)]-4-[3-[(2-hydroxy-2-phenylethyl)amino]butyl] benzamide HCl;. ;LY 104.119; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;Weight-reducing agent, increasing heath production according to animal studies. Reported to be a -agonist. Stimulates AMP concentrations in adipose tissue and enhances lipolysis. Preliminary studies.;Yen TT, Fuller RW, Hemrick-Luecke SK, Dininger NB~Effects of LY104119, a thermogenic weight-reducing compound, on norepinephrine concentrations and turnover in obese and lean mice~International journal of obesity~1988~12(1)~59-67;Yen TT, Fuller RW, Hemrick-Luecke SK, et al: Effects of LY 104119, a thermogenic weight-reducing compound, on norepinephrine concentrations and turnover in obese and leane mice. Int J Obesity 12: 59-67, 1988.;;;;;;;LY 104.119;;;
191;A.III.19 ;Bromopride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;4-amino-5-bromo-N-[2-(diethylamino)ethyl]-2-methoxybenzamide;. ;Bromopride; has been marketed or used in ;Germany, Italy, Spain; under the trade or premarketing names of ;Viaben, Cascapride, Plesium, Valopride, Opridan;NM: Viaben Schürholz, BRD: amps. 10mg/2ml - caps. 10mg - drops 12mg/ml (1gt ½ mg) (range deleted) NM: Cascapride Merck, BRD: caps. 10mg NM: Plesium Chiesi, ITA: caps. 10mg - amps. 10mg/2ml NM: Valopride Delagrange, ESP (deleted) - Synthelabo, ITA: caps. 10mg - amps. 10mg/2ml NM: Opridan Locatelli, ITA: f-c tabs.60mg - sol.60mg/10ml;. ;Used in the treatment of gastrointestinal disturbances. Insignificant neuroleptic-like properties. Terminal plasma half-life about 2.6 hours.;Nasello AG, Vanzeler ML, Felicio LF~A comparison of bromopride and domperidone effects on rat conditioned avoidance and motor activity~Pharmacology & toxicology~1991~68(1)~46-50;Nasello AG, Felicio LF: Avoidance behavior, prolactin, HVA, and DOPAC in offspring of bromoprid-treated rats. Pharmacol Biochem Behav 37: 571-575, 1990 -Nasello AG, Vanzeler MLA, Felicio LF, et al: A comparison of bromopride and domperidone effects on rat conditioned avoidance and motor activity. Pharmacol Toxicol 68: 46-50, 1991.;;;;;;;bromopride;;;
192;A.III.19 ;Cisapride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;(cis)-4-amino-5-chloro-N-[1-[3-(p-fluorophenoxy)propyl]-3- methoxy-4-piperidyl]-o-anisamide;. ;Cisapride; has been marketed or used in ;Belgium, France, Austria, Sweden, Switzerland, Netherlands, Norway, Denmark, United Kingdom, Finland, Italy, Germany, Spain; under the trade or premarketing names of ;Prepulsid, Alimix, Arcasin, Cipril, Cyprid, Fisiogastrol, Kelosal, Propulsin, Pulsitil, Trautil;NM: Prepulsid Janssen Cilag, B, F, A, SWE, CH - Janssen NL, NOR, DK, UK, FIN: tabs. 5mg (not in B, DK, UK, SWE), 10mg, 20mg (not in UK) - mixt./susp. 1mg/ml (not in UK, DK) - (in B, FIN also suppos. 30mg) - Janssen Cilag, ITA: tabs.10mg - efferv.tabs 10mg - susp. 0.1 % NM: Alimix S.K.B., BRD: tabs. 5mg, 10mg - susp.1mg/ml NM: Alimix Janssen, UK: tabs. 10mg NM: Alimix Cilag Farmaceutica, ITA: tabs.10mg - efferv.tabs. 10mg - susp.0.1 % NM: Arcasin Esteve, ESP: tabs.5mg, 10mg - susp.1mg/ml - powders 10mg NM: Cipril Fisons Italchemici, ITA: tabs.10mg - efferv.tabs. 10mg - susp.0.1 % NM: Cyprid Janssen Cilag, B: tabs.5mg - drops 1mg/ml NM: Fisiogastrol S.A.L.V.A.T, ESP: tabs.5mg, 10mg - susp.1mg/ml NM: Kelosal Kendall, ESP: tabs.5mg, 10mg - susp.1mg/ml NM: Propulsin Janssen, BRD: tabs. 5mg, 10mg - susp.1mg/ml NM: Pulsitil Janssen Cilag, A: tabs. 5mg, 10mg - susp.1mg/ml NM: Trautil C.E.P.A, ESP: tabs.5mg, 10mg - susp.1mg/ml;. ;ACR stimulator. No antidopaminergic action. Stimulates gastrointestinal motility. Studied in the treatment of functional constipation. Trials in the management of cystic fibrosis. Terminal plasma half-life about 10 hours.;Stacher G, Bergmann H, Gaupmann G, Schneider C, Kugi A, Hobart J, et al.~Fat preload delays gastric emptying: reversal by cisapride~British journal of clinical pharmacology~1990~30(6)~839-45# Fumagalli I, Hammer B~Cisapride versus metoclopramide in the treatment of functional dyspepsia. A double-blind comparative trial~Scandinavian journal of gastroenterology~1994~29(1)~33-7#Diaz Neira W, Sanchez Bernados V, Mena MA, Garcia de Yebenes J~Effects of cisapride on plasma L-dopa levels and clinical response to Parkinson's disease~Arch Neurobiol (Madrid)~1994~57(1)~26;Stacher G, Bergmann H, Gaupmann G, et al: Fat preload delays gastric emptying: reversal by cisapride. Br J Clin Pharmacol 30: 839-845, 1990 - Fumagalli I, Hammer B: Cisapride versus metoclopramide in the treatment of functional dyspepsia. A double-blind comparative trial. Scand J Gastroenterol 29(1): 33-37, 1994 - Diaz Neira W, Sanchez Bernados V, Mena M A, Garcia de Yebenes J: Effects of cisapride on plasma L-dopa levels and clinical response to Parkinson's disease. Arch Neurobiol (Madrid) 57(1): 26, 1994.;;;;;;;cisapride;;;
193;A.III.19 ;Renzapride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;(±)-(endo)-4-amino-5-chloro-2-methoxy-N-(1-azabicyclo [3.3.1]non-4-yl)benzamide (hydrochloride);. ;Renzapride; has been marketed or used in ;United Kingdom; under the trade or premarketing names of ;BRL 24.924;NM: BRL 24.924 SmithKline Beecham, UK;. ;Low affinity for dopamine receptors and only minor CNS effects. 5-HT receptor antagonist and 5-HT receptor agonist. 3 4 Potent gastrokinetic action reported. Antiemetic properties.;Karasawa T, Yoshida N, Furukawa K, Omoya H, Ito T~Comparison of gastrokinetic effects of AS-4370, cisapride and BRL24924~European journal of pharmacology~1990~183(6)~2181# Sanger GJ~New antiemetic drugs~Canadian journal of physiology and pharmacology~1990~68(2)~314-24#Steward L, Barnes N~The 5-HT  4 receptor agonists renzapride and (S)-zacopride stimulate dopamine release from rat striatal slices~British journal of pharmacology~1994~111(155P-P)~;Karasawa T, Yoshida N, Furukawa K, et al: Comparison of gastrokinetic effects of AS-4370, cisapride and BRL 24924. Abstr XI Int Congr Pharm. Eur J Pharmacol 183: 2181, 1990 - Sanger GJ: New antiemetic drugs. Can J Physiol Pharmacol 68: 314-324, 1990 - Steward LJ, Barnes NH: The 5-HT receptor 4 agonists renzapride and (S)-zacopride stimulate dopamine release from rat striatal slices. Br J Pharmacol 111 (suppl): 155P, 1994. Abstr.;;;;;;;renzapride;;;
194;A.III.19 ;Alizapride;is in the ;benzamides (o-anisamide); category of antipsychotic.;It has a;;;;full chemical formula of ;N-[(1-allyl-2-pyrrolidinyl)methyl]-6-methoxy-1H-benzotriazole- 5-carboxamide;. ;Alizapride; has been marketed or used in ;Belgium, Spain, Netherlands, Greece, Italy, France, Switzerland, Germany; under the trade or premarketing names of ;Litican, Lyostene, Limican, Nausilen, PliticanLitican Vergentan;NM: Litican Synthélabo, B, ESP (deleted) - Lorex, NL: tabs. 50mg - amps. 50mg/2ml - drops 12mg/ml NM: Lyostene Niadas, GR: tabs. 50mg - drops - amps. 50mg/2ml - suppos. 20mg, 50mg NM: Limican Synthelabo, ITA: tabs. 50mg - amps. 50mg/2ml NM: Nausilen Baldacci, ITA: tabs. 55.8mg - drops 1.34 % - amps. 55.8mg/2ml - suppos.55.8mg NM: Plitican Synthélabo, F, CH: same presentations as Litican NM: Vergentan Synthelabo, BRD: tabs. 50mg - amps. 50mg/2ml;. ;Used in the treatment of nausea and vomiting. Dosage 50 to 100 mg tdd. May induce minor neuroleptic-like effects. At high dosage sedation, orthostatic hypotension and hyperprolactinemie reported. Elimination half-life approx. 3 hours.;BEAUFFIGEAU A, RAUD Y~Nouvelles indications de l'alizapride (Plitican) dans le domaine cardiovasculaire~La Semaine des hôpitaux de Paris~1985~61(44)~3111-3#Joss RA, Galeazzi RL, Bischoff AK, Pirovino M, Ryssel HJ, Brunner KW~The antiemetic activity of high-dose alizapride and high-dose metoclopramide in patients receiving cancer chemotherapy: a prospective, randomizle-blind trial~Clinical pharmacology and therapeutics~1986~39(6)~619-24 ;Beauffigeau A, Raud Y: Nouvelles indications de l'alizapride (Plitican) dans le domaine cardiovasculaire. Sem Hop 61: 3111-3113, 1985 - Joss RA, Galeazzi RL, Bischoff AK, et al: The antiemetic activity of highdose alizapride and highdose meticlopramide in patients receiving cancer chemotherapy: a prospective, randomized, double-blind trial. Clin Pharmacol Ther 39: 619-624, 1986.;;;;;;;alizapride;;;
195;A.III.2 0a ;Timelotem;is in the ;benzodiazepine; category of antipsychotic.;It has a;;;;full chemical formula of ;(±)-10-fluoro-1,2,3,4,4a,5-hexahydro-3-methyl-7-(2- thienyl)pyrazino[1,2-a][1,4]benzodiazepine;. ;Timelotem; has been marketed or used in ;Germany; under the trade or premarketing names of ;KC 7507;NM: KC 7507 Kali-Chemie/Solvay, BRD;. ;Tricyclic benzodiazepine, almost devoid of typical tranquilizer properties. Lack of binding to benzodiazepine receptors/ absence of muscle relaxing and anticonvulsant effects. Pharmacological profile of an antipsychotic compound with neuroleptic-like side effects.;Ruhland M, Tulp M, Muesch H, Fuchs A~Timelotem-an Antipsychotic Benzodiazepine Derivative~Pharmacopsychiatry~1986~19(04)~218-9#;Ruhland M, Tulp M, Muesch HR, et al: Timelotem - an antipsychotic benzodiazepine. Pharmacopsychiatry 19: 218-219, 1986 - Ruhland M, Fuchs AM: Lack of antagonism by Ro 15-1788 on timelotem (KC 7507) - a benzodiazepine with antipsychotic and anxiolytic properties. Pharmacopsychiatry 19: 216-217, 1986. N O2N HO O CH3;;;;;;;timelotem;;;
196;A.III.2 0a ;Pentiapine;is in the ;benzodiazepine; category of antipsychotic.;It has a;;;;full chemical formula of ;5-(4-methylpiperazinyl)imidazo[2,1-b][1,3,5] benzthiadiazepine;. ;Pentiapine; has been marketed or used in ;Switzerland; under the trade or premarketing names of ;CGS 10.746;NM: CGS 10.746 Ciba-Geigy, CH;. ;Benzothiadiazepine derivative with neuroleptic-like pharmacological profile. Atypical antipsychotic properties. Decreases DA release. Effective anti-conflict agent.;Altar CA, Boyar WC, Wasley A, Gerhardt SC, Liebman JM, Wood PL~Dopamine neurochemical profile of atypical antipsychotics resembles that of D-1 antagonists~Naunyn-Schmiedeberg's archives of pharmacology~1988~338(2)~162-8#Schechter MD, Boja JW~CGS 10746B is able to attenuate the effects of amphetamine: further evidence for dopaminergic mediation~Pharmacology, biochemistry, and behavior~1988~30(4)~1089-92;Altar CA, Boyar WC, Wasley A, et al: Dopamine neurochemical profile of atypical antipsychotics resembles that of D-1 antagonists. Naun Schmied Arch Pharmacol 338: 162-168, 1988 - Schechter MD, Boja JW: CGS 10746 B is able to attenuate the effects of amphetamine: further evidence for dopaminergic mediation. Pharmacol Biochem Behav 30: 1089-1092, 1988.;;;;;;;pentiapine;;;
197;A.III.2 0a ;KC 5944;is in the ;benzodiazepine; category of antipsychotic.;It has a;;;;full chemical formula of ;1,2,3,4,4a,5-hexahydro-3-methyl-7(2-thienyl) pyrazino[1,2-a] [1,4]benzodiazepine;. ;KC 5944; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;Tricyclic benzodiazepine-type psychotropic. Does not bind to BDZ receptors. Pharmacological profile similar to that of neuroleptics. Antiaggressive properties at high doses.;Ruhland M, Liepmann H, Muesch HR~1.2-Anellated 1.4-benzodiazepine derivatives--a new class of antipsychotics~Pharmacopsychiatry~1985~18(1)~174-7;Ruhland M, Liepmann H, Muesch HR, et al: 1,2 Anellated 1,4- benzodiazepine derivatives - a new class of antipsychotics. Pharmacopsychiatry 18: 174-177, 1985.;;;;;;;KC 5944;;;
198;A.III.2 0a ;NNC 687;is in the ;benzodiazepine; category of antipsychotic.;It has a;;;;full chemical formula of ;8-nitro-7-hydroxy-3-methyl-5(7-(2,3-dihydrobenzofuranyl))- 2,3,4,5-tetrahydro-1H-3-benzapine;. ;NNC 687; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;D /D antagonist. Potential antipsychotic, anxiolytic and 1 2 antidepressant. T½ in healthy volunteers: 3-6 hrs. Discontinued at phase II clinical trials level.;Sloth-Nielsen M, Christensen JV, Ynddal L, Skrumsager BK~Phase I clinical trials of dopamine D 1 receptor antagonists~Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology~1994~10(236)S~# Skrumsager BK, Christensen JV, Snel S, Seiberling M~Tolerability, safety and pharmacokinetics of single dose and multiple dosing of the selective D1 antagonist NNC 01-0687 in healthy subjects~Psychopharmacology~1995~121(3)~294-9;Sloth-Nielsen M, Christensen JV, Ynddal L, Skrumsager BK: Phase I clinical trials of dopamine D 1 receptor antagonists. Neuropsychopharmacology 10 (n° 3S, part 1): 236S (abst. S-44-204), 1994 - Karle J, Gerlach J, Clemmensen L & al: NNC 010687, a selective dopamine D antagonist, in the treatment of 1 schizophrenia. A phase II clinical trial. Eur Neuropsychopharmacology 5/3: 337 (abstr P-4-33), 1995 - Skrumsager BK, Christenen JV, Snel S, Seiberling M: Tolerability, safety and pharmacokinetics of single dose and multiple dosing of the D antagonist NNC 01-0687 in healthy subjects. Psychopharmacology 1 121: 294-299, 1995. N Cl HO CH3;;;;;;;NNC 687 (NO 687, NNC01-0687 );;;
